taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
OU514853,B.1.617.2,0.0,0.9829284307288246,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
Switzerland/BL-UHB-65299252/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 1
THA/AFRIMS-COV1956/2021,AY.30,0.0,0.9925203252032521,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
England/QEUH-18EFF69/2021,AY.4,0.0,1.0,Delta (AY.4-like),0.957400,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 45; Ref alleles 0; Amb alleles 2; Oth alleles 0
Switzerland/BE-IFIK-1534-4626/2021,B.1.617.2,0.0,0.9842622950819672,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0; scorpio replaced lineage assignment AY.4
BHR/720747686/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
PAK/JRCGR_SCV-102/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 1
IND/GBRC1278/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/IN-CDC-LC0100952/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
THA/AFRIMS-COV2041/2021,B.1.617.2,0.0,0.9772202046880158,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
OU491212,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU515662,B.1.617.2,0.0,0.9931751706207345,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU516343,B.1.617.2,0.0,0.9993540051679587,Delta (B.1.617.2-like),0.846200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 1; Oth alleles 1; scorpio replaced lineage assignment AY.4
Switzerland/GE-HUG-34768734/2021,B.1.617.2,0.0,0.9996771068776235,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
Switzerland/GE-HUG-34769163/2021,B.1.617.2,0.0,0.9996771068776235,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
Switzerland/BL-ETHZ-33468451/2021,B.1.617.2,0.0,0.9905506679700228,Delta (B.1.617.2-like),0.846200,0.153800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
THA/AFRIMS-COV2136/2021,AY.30,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Switzerland/BL-ETHZ-33476726/2021,AY.33,0.0,1.0,Delta (B.1.617.2-like),0.846200,0.153800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0
BHR/342367296/2021,AY.26,0.0,0.9819257311863293,Delta (B.1.617.2-like),0.692300,0.153800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 9; Ref alleles 2; Amb alleles 2; Oth alleles 0
BHR/342367589/2021,AY.26,0.0,0.97789508413065,Delta (B.1.617.2-like),0.692300,0.153800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 9; Ref alleles 2; Amb alleles 2; Oth alleles 0
IND/GBRC1289/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
IND/GBRC1292/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
IND/GBRC1290/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
IND/GBRC1291/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
IND/GBRC1288/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/CA-CDC-ASC210114934/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.846200,0.153800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0
THA/AFRIMS-COV2199/2021,AY.30,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
THA/AFRIMS-COV2228/2021,AY.30,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Switzerland/BL-UHB-42948969/2021,B.1.617.2,0.0,0.9902216427640157,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Switzerland/VD-CHUV-GEN5663/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Liechtenstein/FL-Risch-2171403749/2021,B.1.617.2,0.0,0.9802501645819618,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0; scorpio replaced lineage assignment AY.4
Switzerland/VS-ICH-2210728938/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
BHR/921145287/2021,B.1.617.2,0.0,0.9967616580310881,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
BHR/342370876/2021,AY.26,0.0,0.9915364583333334,Delta (B.1.617.2-like),0.615400,0.230800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 8; Ref alleles 3; Amb alleles 2; Oth alleles 0
BHR/342371660/2021,AY.26,0.0,0.9970864357397216,Delta (B.1.617.2-like),0.846200,0.153800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0
THA/AFRIMS-COV2278/2021,AY.30,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/NV-CDC-LC0127793/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/QEUH-1957AA6/2021,AY.4,0.0,1.0,Delta (AY.4-like),0.957400,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 45; Ref alleles 0; Amb alleles 2; Oth alleles 0
England/QEUH-196D9CE/2021,AY.4,0.0,1.0,Delta (AY.4-like),0.957400,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 45; Ref alleles 0; Amb alleles 2; Oth alleles 0; scorpio replaced lineage assignment B.1.617.2
England/MILK-199AB59/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU514479,B.1.617.2,0.0,0.9987071751777634,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
OU515017,B.1.617.2,0.0,0.9908794788273616,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Switzerland/VS-ETHZ-33499463/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
Switzerland/ZH-ETHZ-33497155/2021,AY.33,0.0,1.0,Delta (B.1.617.2-like),0.769200,0.230800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 10; Ref alleles 3; Amb alleles 0; Oth alleles 0
BHR/342375819/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment B.1.189
BHR/921149099/2021,B.1.617.2,0.0,0.9980595084087969,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
THA/AFRIMS-COV2353/2021,AY.30,0.0,0.9512525389302641,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
OU451856,B.1.617.2,0.0,0.9987071751777634,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
England/ALDP-1994D68/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/BRBR-1977712/2021,B.1.617.2,0.0,0.9799143891998683,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/MILK-199A6D0/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/VA-CDC-LC0110603/2021,B.1.617.2,0.0,0.9875816993464053,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
THA/AFRIMS-COV2513/2021,AY.30,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
England/BRBR-198A424/2021,AY.6,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
BHR/342379916/2021,AY.26,0.0,0.9799143891998683,Delta (B.1.617.2-like),0.692300,0.153800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 9; Ref alleles 2; Amb alleles 2; Oth alleles 0
BHR/342380110/2021,AY.26,0.0,0.9889033942558747,Delta (B.1.617.2-like),0.692300,0.153800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 9; Ref alleles 2; Amb alleles 2; Oth alleles 0
USA/TX-CDC-ASC210160462/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
Switzerland/BS-UHB-42954825/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/ALDP-19B0179/2021,AY.4,0.0,1.0,Delta (AY.4-like),0.957400,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 45; Ref alleles 0; Amb alleles 2; Oth alleles 0
England/BRBR-19DE148/2021,AY.6,0.0,0.986919555264879,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU570528,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU570550,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/AR-UMGC-6065/2021,B.1.617.2,0.0,0.9996771068776235,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
USA/NMDOH-2021141852/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Switzerland/BS-UHB-42959835/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Switzerland/GE-HUG-34836008/2021,B.1.617.2,0.0,0.9983834464920789,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
Switzerland/BL-ETHZ-33552164/2021,B.1.617.2,0.0,0.9902216427640157,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
Switzerland/VS-ICH-2210744377/2021,B.1.617.2,0.0,0.9941558441558441,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
BHR/342395048/2021,B.1.617.2,0.0,0.9961114711600778,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
BHR/342392965/2021,B.1.617.2,0.0,0.9912080755454249,Delta (B.1.617.2-like),0.846200,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 1; Oth alleles 0; scorpio replaced lineage assignment AY.4
USA/CA-CDC-FG-047167/2021,B.1.617.2,0.0,0.9977353607246846,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU515474,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
OU515510,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
Switzerland/TI-EOC-26067122/2021,B.1.617.2,0.0,0.9842622950819672,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Switzerland/GE-HUG-34844277/2021,B.1.617.2,0.0,0.9990306946688207,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
BHR/921176557/2021,B.1.617.2,0.0,0.997411003236246,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
BHR/400169644/2021,AY.34,0.0,1.0,Delta (B.1.617.2-like),0.846200,0.153800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0
UZB/hCoV-19-Uzb-CGB-10/2021,B.1.617.2,0.0,0.9948085658663206,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
UZB/hCoV-19-Uzb-CGB-37/2021,B.1.617.2,0.0,0.9957860615883306,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
UZB/hCoV-19-Uzb-CGB-43/2021,B.1.617.2,0.0,0.9951346091469349,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
UZB/hCoV-19-Uzb-CGB-46/2021,AY.26,0.0,0.9954604409857328,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU515937,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU518244,B.1.617.2,0.0,0.9987071751777634,Delta (B.1.617.2-like),0.769200,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 1; Oth alleles 1; scorpio replaced lineage assignment AY.4
Switzerland/VD-CHUV-GEN5924/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
BHR/081025696/2021,AY.26,0.0,0.9996771068776235,Delta (B.1.617.2-like),0.846200,0.153800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0
USA/CA-CDC-ASC210245633/2021,B.1.617.2,0.0,0.9996771068776235,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/TX-HHD-2108111565/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/MILK-19F99D6/2021,AY.6,0.0,0.9996771068776235,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU570317,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Switzerland/LU-ETHZ-33575558/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
Switzerland/VS-ICH-2210752267/2021,B.1.617.2,0.0,0.9961114711600778,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment AY.4
BHR/342403717/2021,AY.26,0.0,1.0,Delta (B.1.617.2-like),0.846200,0.153800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 0; Oth alleles 0
USA/TN-CDC-ASC210244144/2021,AY.39,0.0,0.9967616580310881,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/WV-CDC-LC0129859/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/MILK-1A0AD7B/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/QEUH-1A107B0/2021,AY.4,0.0,1.0,Delta (AY.4-like),0.936200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 44; Ref alleles 0; Amb alleles 2; Oth alleles 1; scorpio replaced lineage assignment B.1.617.2
Switzerland/LU-UHB-42971680/2021,B.1.617.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
